"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",12,92,8,8,0.6,0.92,0.52
"cox.lambda.min",18,76,24,2,0.9,0.76,0.515687954032345
"cens.prop",0.265,0.4325,0.3025,0,0,0,0
